Муниципалитет;Полное наименование;ОГРН;ИНН;КПП;ПФР;ОКПО;ОКОГУ;ОКФС;ОКОПФ;Индекс;Область;Район;Населённый пункт;Район города;Улица;Дом;Телефон;E-mail;Расчётный счёт;В банке;БИК;Директор (ФИО, им.падеж);Директор (ФИО, род.падеж);Действует на основании (род.падеж);Отв. за заказ (ФИО);Отв. за заказ (Должность);Отв. за заказ (Телефон);Администратор школы;Лицевой счет в банке;Статус школы;ID
255;МОУ СОШ с. Беклемишево;1,03E+12;8,00E+09;8,00E+08;;;;;;672516;218;Читинский;с. Беклемишево;;Школьная;25;3022374244;beklemishevo@rambler.ru;4,02E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;3913003270;1;333
255;МОУ СОШ с. Верх-Чита;1,03E+12;8,00E+09;8,00E+08;;;;;;672513;218;Читинский;с. Верх-Чита;;Школьная;7;3022370413;verhchita@yandex.ru;4,02E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;3913013120;1;335
255;МОУ СОШ с. Домна;1,03E+12;8,00E+09;8,00E+08;;;;;;672521;218;Читинский;с. Домна;;Центральная;10;3022377545, 377547;dss0407@yandex.ru;4,07E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;20916Ч77884;1;338
255;МОУ СОШ с. Засопка;1,03E+12;8,00E+09;8,00E+08;;;;;;672520;218;Читинский;с. Засопка;;Школьная;22;3022376646;zasopka@inbox.ru;4,02E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;3913013120;1;342
255;МОУ СОШ с. Колочное;1,03E+12;8,00E+09;8,00E+08;;;;;;672013;218;Читинский;с. Колочное;;Южная;14;3022370645;ch-kolochnoe@yandex.ru;4,02E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;3913013120;1;346
255;МОУ СОШ с. Маккавеево;1,03E+12;8,00E+09;8,00E+08;;;;;;672535;218;Читинский;с. Маккавеево;;Бутина;б\н;3022378455;makkav0365@rambler.ru;4,07E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;20916Ч69420;1;350
255;МОУ СОШ с. Новая Кука;1,03E+12;8,00E+09;8,00E+08;;;;;;672526;218;Читинский;с. Новая Кука;;мкр. ЗПФ;65;3022373622;nkuka_school@mail.ru;4,01E+19;отделение №8600 Сбербанка России г.Чита;;;;;;;;;20916Ч78780;1;355
255;МОУ СОШ с. Новотроицк;1,03E+12;8,00E+09;8,00E+08;;;;;;672043;218;Читинский;с. Новотроицк;;Майская;1;3022376174;school.novtroja@mail.ru;4,02E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;3913013120;1;356
255;МОУ СОШ с. Смоленка;1,03E+12;8,00E+09;8,00E+08;;;;;;672512;218;Читинский;с. Смоленка;;Садовая;2а;3022376372;smolenkas2013@yandex.ru;4,07E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;20916Ч72490;1;358
255;МОУ СОШ с. Сохондо;1,03E+12;8,00E+09;8,00E+08;;;;;;672550;218;Читинский;с. Сохондо;;Школьная;4;30228 924 381 58 28;shkosoh@mail.ru;4,02E+19;Отделение Чита;;;;;;;;;20916Ч64300;1;359
255;МОУ СОШ с. Сыпчегур;1,03E+12;8,00E+09;8,00E+08;;;;;;672544;218;Читинский;с. Сыпчегур;;Комсомольская;3а;3022;siphegur14@yandex.ru;4,02E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;3913013120;1;360
255;МОУ СОШ с. Угдан;1,03E+12;8,00E+09;8,00E+08;;;;;;672043;218;Читинский;с. Угдан;;Центральная;32;3022377275;shs_ugdn.chit@zabedu.ru;4,02E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;3913013120;1;362
255;МОУ СОШ с. Шишкино;1,03E+12;8,00E+09;8,00E+08;;;;;;672514;218;Читинский;с. Шишкино;;Школьная;1;3022375274;shishkino-1@yandex.ru;4,07E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;20916Ч80190;1;363
255;МОУ СОШ № 1 п.г.т. Новокручининский;1,03E+12;8,00E+09;8,00E+08;;;;;;672570;218;Читинский;п.г.т. Новокручининский;;Ленинградская;36;3022371204;shs_nvkr_1.chit@zabedu.ru;4,02E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;3913025520;1;351
255;МОУ СОШ № 2 пгт. Новокручининский;1,03E+12;8,00E+09;8,00E+08;;;;;;672570;218;Читинский;п.г.т. Новокручининский;;Школьная;35а;302237-11-02;shs_nvkr_2.chit@zabedu.ru;4,02E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;3913013120;1;352
255;МОУ OОШ п. Ленинский;1,03E+12;8,00E+09;8,00E+08;;;;;;672545;218;Читинский;п. Ленинский;;Школьная;2;3022245206;leninsk.08@mail.ru;4,02E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;3913013120;1;349
255;МОУ OОШ с. Арахлей;1,03E+12;8,00E+09;8,00E+08;;;;;;672043;218;Читинский;с. Арахлей;;Набережная;б\н;3,02E+14;shkola-arakhlej@yandex.ru;4,02E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;3913013120;1;331
255;МОУ OОШ с. Верх-Нарым;1,03E+12;8,00E+09;8,00E+08;;;;;;672043;218;Читинский;с. Верх-Нарым;;Зелёная;3а;3022352289;stefsun@mail.ru;4,02E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;3913013120;1;336
255;МОУ OОШ с. Ильинка;1,03E+12;8,00E+09;8,00E+08;;;;;;672043;218;Читинский;с. Ильинка;;Школьная;10а;3022379194;chkolailinka@mail.ru;4,02E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;3913013120;1;345
255;МОУ OОШ ст. Лесная;1,03E+12;8,00E+09;8,00E+08;;;;;;672527;218;Читинский;ст. Лесная;;Таёжная;27;3,02E+14;lesnaya-school@yandex.ru;4,02E+19;Отеделение Чита г.Чита;;;;;;;;;20916Ч72460;1;348
255;МОУООШ с. Александровка;1,03E+12;8,00E+09;8,00E+08;;;;;;672540;218;Читинский;с. Александровка;;Саратова;15а;30228-914-466-2364;aleksandrovka09@yandex.ru;4,07E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;20916Ч69390;1;330
256;МБОУ Больше-Тонтойская ООШ;1,03E+12;7526002275;752601001;;;;;;673623;219;Шелопугинский;с. Большой Тонтой;;Школьная;1;302224371;gltu61@mail.ru;4,02E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;3913002470;1;369
256;МБОУ Вершино-Шахтаминская СОШ;1,03E+12;7526002290;752601001;;;;;;673613;219;Шелопугинский;с. Вершино-Шахтаминский;;Трактовая;1;26402;shs_vsha.shel@zabedu.ru;4,02E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;3913002470;1;372
256;МБОУ Глинянская ООШ;1,03E+12;7526002300;752601001;;;;;;673621;219;Шелопугинский; с. Глинянка;;40 лет Победы;19;29326;sho_glin.shel@zabedu.ru;4,07E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;20916Ч47070;1;370
256;МБОУ Копунская СОШ;1,03E+12;7526002317;752601001;;;;;;673620;219;Шелопугинский;с. Копунь;;Школьная;3;24341;drujinina.liuda@yandex.ru;4,02E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;3913002470;1;371
256;МБОУ Нижне-Шахтаминская ООШ;1,03E+12;7526002268;752601001;;;;;;673612;219;Шелопугинский;с. Нижняя Шахтама;;Первомайская;3;23139;svetlanachipizubova@yandex.ru;4,02E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;3913002470;1;368
256;МБОУ НОШ с. Дая;1,03E+12;7526002476;752601001;;;;;;673620;219;Шелопугинский;с. Дая;;Верхняя;13а;;shn_daya.shel@zabedu.ru;4,02E+19;сбербанк;;;;;;;;;3913030260;1;867
256;МБОУ НОШ с. Дaякон;1,03E+12;7526002476;752601001;;;;;;673620;219;Шелопугинский;с. Даякон;;Верхняя;16;;shd_diak.shel@zabedu.ru;4,02E+19;ГРКЦ ГУ Банка России по Забайкальскому краю;;;;;;;;;3913002330;1;824
256;МБОУ НОШ с. Малый Тонтой;1,03E+12;7526002444;752601001;;;;;;673623;219;Шелопугинский;с. Малый Тонтой;;Верхняя;2;;nataliatontoi@yandex.ru;4,02E+19;ГРКЦ ГУ Банка России по Забайкальскому краю;;;;;;;;;3913002340;1;823
256;МБОУ НОШ с. Малышево;1,03E+12;7526002525;752601001;;;;;;673610;219;Шелопугинский;с. Малышево;;Молодежная;24;16378;shd_mlsh.shel@zabedu.ru;4,02E+19;ГРКЦ ГУ Банка России по Забайкальскому краю;;;;;;;;;3913002390;1;825
256;МБОУ Сивачинская НОШ;1,03E+12;7526002451;752601001;;;;;;673612;219;Шелопугинский;с. Сивачи;;Нагорная;1;25122;shd_svch.shel@zabedu.ru;4,02E+19;ГРКЦ ГУ Банка России по Забайкальскому краю;;;;;;;;;3913002360;1;822
256;МБОУ Шелопугинская СОШ;1,03E+12;7526002243;752601001;;;;;;673610;219;Шелопугинский;с. Шелопугино;;Юбилейная;14;2-13-00, 2-17-84;shelscool@mail.ru;4,02E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;3913002470;1;366
256;МБОУ Шивиинская ООШ;1,03E+12;7526002282;752601001;;;;;;673622;219;Шелопугинский;с. Шивия;;Цетральная;6;27118;sho_shiv.shel@zabedu.ru;4,02E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;3913002470;1;367
257;МОУ Шилкинская СОШ № 1;1,03E+12;7,53E+09;7,50E+08;;;;;;673370;220;Шилкинский;г. Шилка;;им. Пузырева;33;22274;shilkasosh1@yandex.ru;4,07E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;20916Ц90160;1;374
257;МОУ Шилкинская СОШ № 2;1,03E+12;7,53E+09;7,50E+08;;;;;;673370;220;Шилкинский;г. Шилка;;Бородина ;11;2-19-61, 2-44-69;shkola2_shilka@mail.ru;4,07E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;20916Ц03890;1;375
257;МОУ Шилкинская СОШ №51;1,03E+12;7,53E+09;7,50E+08;;;;;;673370;220;Шилкинский;г. Шилка;;Балябина;162;21042;shilka-51@mail.ru;4,02E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;3913000820;1;376
257;МОУ СОШ № 52 г. Шилки;1,03E+12;7,53E+09;7,50E+08;;;;;;673370;220;Шилкинский;г. Шилка;;Ленина;53;22093;mousosh-52@rambler.ru;4,02E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;3913000670;1;377
257;МОУ Шилкинская открытая средняя ОШ;1,03E+12;7,53E+09;7,50E+08;;;;;;673370;220;Шилкинский;г. Шилка;;Глазова;41;2-21-97, факс 2-09-29;z.dubnikova@yandex.ru;4,07E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;20916Ч37380;1;378
257;Муниципальное общеобразовательное учреждение Первомайская основная общеобразовательная школа № 1;1,03E+12;7,53E+09;7,50E+08;;;;;;673390;220;Шилкинский;п. Первомайский;;Чкалова;2;4-27-75 4-27-74;sch1.pervom@mail.ru;4,07E+19;ГРКЦ ГУ Банка России по Забайкальскому краю;;;;;;;;;20916Ц94810;1;379
257;МОУ СОШ № 2 п. Первомайский;1,03E+12;7,53E+09;7,50E+08;;;;;;673390;220;Шилкинский;п. Первомайский;;Ленина;33;42280;school2pervom@mail.ru;4,02E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;3913000710;1;380
257;МОУ СОШ № 3 п. Первомайский;1,03E+12;7,53E+09;7,50E+08;;;;;;673390;220;Шилкинский;п. Первомайский;;Ленина;11;43240;school3pervomaisk@yandex.ru;4,02E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;3913000440;1;381
257;МОУ Первомайская СОШ № 5;1,03E+12;7,53E+09;7,50E+08;;;;;;673390;220;Шилкинский;п. Первомайский;;Ленина;40;42177;school5-1maysk@mail.ru;4,07E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;20916Ц94830;1;382
257;МОУ Верх-Хилинская СОШ;1,03E+12;7,53E+09;7,50E+08;;;;;;673442;220;Шилкинский;с. Верхняя Хила;;Советская;26;33225;hila_2008@mail.ru;4,07E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;20916У75440;1;383
257;МОУ Номоконовская СОШ;1,03E+12;7,53E+09;7,50E+08;;;;;;673364;220;Шилкинский;с. Номоконово;;Школьная;14;32111;nomokonovo_2010@mail.ru;4,07E+19;ГРКЦ ГУ Банка России по Забайкальскому краю;;;;;;;;;20916Ц94820;1;384
257;МОУ Размахнинская СОШ;1,03E+12;7,53E+09;7,50E+08;;;;;;673447;220;Шилкинский;с. Размахнино;;Школьная;4;31511;razmahnino-sosh2014@mail.ru;4,07E+19;Отделение 8600 Сбербанка России;;;;;;;;;3913000430;1;385
257;МОУ Арбагарская ООШ;1,03E+12;7,53E+09;7,50E+08;;;;;;673377;220;Шилкинский;п. Арбагар;;Комсомольская;18;34136;arbagar@inbox.ru;4,07E+19;Банк Отделение Чита г.Чита;;;;;;;;;20916Ч14120;1;386
257;МОУ Холбонская СОШ;1,03E+12;7,53E+09;7,50E+08;;;;;;673376;220;Шилкинский;с. Холбон;;Садовая;2а;34105;dir_holbon@mail.ru;4,07E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;20916Ч37420;1;387
257;МОУ Чиронская СОШ;1,03E+12;7,53E+09;7,50E+08;;;;;;673383;220;Шилкинский;с. Чирон;;Советская;17;32210;chironschool@mail.ru;4,07E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;20916Ц90100;1;388
257;МОУ Казановская СОШ;1,03E+12;7,53E+09;7,50E+08;;;;;;673381;220;Шилкинский;с. Казаново;;Октябрьской революции;46;51325;volko86@mail.ru;4,02E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;3913000790;1;389
257;МОУ «Митрофановская СОШИ с кадетскими классами»;1,03E+12;7,53E+09;7,50E+08;;;;;;673370;220;Шилкинский;с. Митрофаново;;Глазова;4;2-50-34;ok.kosiakova@yandex.ru;4,07E+19;Отделение №8600/091 СБЕРБАНКА РОССИИ;;;;;;;;;20916Ц04070;1;390
257;МОУ Усть-Теленгуйская СОШ;1,03E+12;7,53E+09;7,50E+08;;;;;;673365;220;Шилкинский;с. Усть-Теленгуй;;Советская;20;32417;ust-tel@mail.ru;4,07E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;20916Ч37370;1;391
257;МОУ «Мирсановская СОКШ»;1,03E+12;7,53E+09;7,50E+08;;;;;;673632;220;Шилкинский;с. Мирсаново;;Кирова;б\н;32610;mirsschoo2013l@gmail.com;4,02E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;3913000660;1;392
257;МОУ Ононская СОШ;1,03E+12;7,53E+09;7,50E+08;;;;;;673384;220;Шилкинский;с. Ононское;;Новая;28;33790, 3-36-43;onon_school@mail.ru;4,07E+19;отделение Чита г.Чита;;;;;;;;;20916Ц90170;1;393
257;МОУ Новоберезовская ООШ;1,03E+12;7,53E+09;7,50E+08;;;;;;673370;220;Шилкинский;с. Новоберезовское;;Школьная;1;33140;aleksandr-abramov-56@mail.ru;4,02E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;3913000410;1;394
